left_elbow_angle,right_elbow_angle,torso_angle,label,source
75.6544547959036,93.04708989710726,15.120661445038936,latpulldown_up,lat_pulldown_2
65.0827640659198,94.21690023530384,8.13974411464499,latpulldown_up,lat_pulldown_2
76.74153299156707,77.19870235292898,11.65820913937389,latpulldown_up,lat_pulldown_2
76.36364398113179,85.4746482867624,15.629716886215352,latpulldown_up,lat_pulldown_2
72.59199210792694,83.829606587222,16.815040873442733,latpulldown_up,lat_pulldown_2
77.19569002186658,84.16189260688756,16.307881118439017,latpulldown_up,lat_pulldown_2
81.26417632312766,85.88925799772629,15.929397255852274,latpulldown_up,lat_pulldown_2
11.25963790256244,57.10918311188126,1.0459697963981454,latpulldown_up,lat_pulldown_2
73.28890048864291,94.43851032951376,13.829763106683426,latpulldown_up,lat_pulldown_2
77.66922816472294,86.26151250391713,17.60054752946333,latpulldown_up,lat_pulldown_2
80.11095428493724,84.5345239734142,17.56657422458933,latpulldown_up,lat_pulldown_2
80.31168336161379,83.89112054990788,16.22502168741569,latpulldown_up,lat_pulldown_2
164.5069769339877,170.67748937597474,8.881589016941955,latpulldown_down,lat_pulldown_2
163.33456414046353,141.2433540627465,7.319977278109286,latpulldown_down,lat_pulldown_2
154.9547172403595,146.3381548675847,11.301420593077854,latpulldown_down,lat_pulldown_2
159.71657050574368,150.61370324540215,10.314720392342355,latpulldown_down,lat_pulldown_2
159.33807553286184,153.766362514368,10.695068718455998,latpulldown_down,lat_pulldown_2
154.34687523667128,153.90264495746047,8.216237595688673,latpulldown_down,lat_pulldown_2
156.83709591982176,152.22621182166296,8.849518152679238,latpulldown_down,lat_pulldown_2
161.4365261985104,169.22366373590216,12.724292094045865,latpulldown_down,lat_pulldown_2
155.5764222239248,179.96025059550732,13.57197937851538,latpulldown_down,lat_pulldown_2
146.9189187473519,148.94348320793014,15.828236929789869,latpulldown_down,lat_pulldown_2
20.614870269078843,91.29717326762936,3.603897301025597,latpulldown_up,lat_pulldown_2
55.32934570800472,29.254788771545623,9.437019176149043,latpulldown_up,lat_pulldown_2
55.89994313023607,72.73219507123694,22.82202092438277,latpulldown_up,lat_pulldown_2
76.18242491611548,92.96950400830626,12.83595554989376,latpulldown_up,lat_pulldown_2
68.55164804652225,88.68352245265487,14.9365995483948,latpulldown_up,lat_pulldown_2
63.4189646601737,87.47228499302527,13.906951842212209,latpulldown_up,lat_pulldown_2
